thisRow.t,notes,waiting_for_trigger_text.started,trigger.started,trigger.keys,trigger.rt,countdown.started,countdown.stopped,trial.stopped,stimuli.started,condition,stim_name,stimuli.stopped,participant,run,user,date,expName,psychopyVersion,frameRate,
,,,,,,,,,441.44688864200725,20,blank-136.jpg,,KN,1,vpnl,2023-11-15_21h08.53.037,longbabyloc,2023.2.2,60.069953740292995,
,,,,,,,,,441.9465408780088,21,faces-121.jpg,,KN,1,vpnl,2023-11-15_21h08.53.037,longbabyloc,2023.2.2,60.069953740292995,
,,,,,,,,,442.4467423140013,21,faces-122.jpg,,KN,1,vpnl,2023-11-15_21h08.53.037,longbabyloc,2023.2.2,60.069953740292995,
,,,,,,,,,442.94735321799817,21,faces-123.jpg,,KN,1,vpnl,2023-11-15_21h08.53.037,longbabyloc,2023.2.2,60.069953740292995,
,,,,,,,,,443.44688184800907,21,faces-124.jpg,,KN,1,vpnl,2023-11-15_21h08.53.037,longbabyloc,2023.2.2,60.069953740292995,
,,,,,,,,,443.94654457300203,21,faces-125.jpg,,KN,1,vpnl,2023-11-15_21h08.53.037,longbabyloc,2023.2.2,60.069953740292995,
,,,,,,,,,444.44678275100887,21,faces-126.jpg,,KN,1,vpnl,2023-11-15_21h08.53.037,longbabyloc,2023.2.2,60.069953740292995,
,,,,,,,,,444.94733801799885,21,faces-127.jpg,,KN,1,vpnl,2023-11-15_21h08.53.037,longbabyloc,2023.2.2,60.069953740292995,
,,,,,,,,,445.4467967439996,21,faces-128.jpg,,KN,1,vpnl,2023-11-15_21h08.53.037,longbabyloc,2023.2.2,60.069953740292995,
,,,,,,,,,445.94632010901114,22,hands-129.jpg,,KN,1,vpnl,2023-11-15_21h08.53.037,longbabyloc,2023.2.2,60.069953740292995,
,,,,,,,,,446.447204437005,22,hands-130.jpg,,KN,1,vpnl,2023-11-15_21h08.53.037,longbabyloc,2023.2.2,60.069953740292995,
,,,,,,,,,446.9470970429975,22,hands-131.jpg,,KN,1,vpnl,2023-11-15_21h08.53.037,longbabyloc,2023.2.2,60.069953740292995,
,,,,,,,,,447.44673738900747,22,hands-132.jpg,,KN,1,vpnl,2023-11-15_21h08.53.037,longbabyloc,2023.2.2,60.069953740292995,
,,,,,,,,,447.9463980240107,22,hands-133.jpg,,KN,1,vpnl,2023-11-15_21h08.53.037,longbabyloc,2023.2.2,60.069953740292995,
,,,,,,,,,448.446879702009,22,hands-134.jpg,,KN,1,vpnl,2023-11-15_21h08.53.037,longbabyloc,2023.2.2,60.069953740292995,
