Block #,Onset-time(s),Category,TaskMatch,Image Name,Image Path
52,206.000000,2,hands,hands-85.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-85.jpg
52,206.500000,2,hands,hands-86.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-86.jpg
52,207.000000,2,hands,hands-87.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-87.jpg
52,207.500000,2,hands,hands-88.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-88.jpg
53,208.000000,4,scenes,scenes-81.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-81.jpg
53,208.500000,4,scenes,scenes-82.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-82.jpg
53,209.000000,4,scenes,scenes-83.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-83.jpg
53,209.500000,4,scenes,scenes-84.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-84.jpg
53,210.000000,4,scenes,scenes-85.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-85.jpg
53,210.500000,4,scenes,scenes-86.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-86.jpg
53,211.000000,4,scenes,scenes-87.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-87.jpg
53,211.500000,4,scenes,scenes-88.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-88.jpg
54,212.000000,1,faces,faces-81.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-81.jpg
54,212.500000,1,faces,faces-82.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-82.jpg
54,213.000000,1,faces,faces-83.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-83.jpg
54,213.500000,1,faces,faces-84.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-84.jpg
54,214.000000,1,faces,faces-85.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-85.jpg
54,214.500000,1,faces,faces-86.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-86.jpg
54,215.000000,1,faces,faces-87.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-87.jpg
54,215.500000,1,faces,faces-88.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-88.jpg
55,216.000000,0,blank,blank-89.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-89.jpg
55,216.500000,0,blank,blank-90.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-90.jpg
55,217.000000,0,blank,blank-91.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-91.jpg
55,217.500000,0,blank,blank-92.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-92.jpg
55,218.000000,0,blank,blank-93.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-93.jpg
55,218.500000,0,blank,blank-94.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-94.jpg
55,219.000000,0,blank,blank-95.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-95.jpg
55,219.500000,0,blank,blank-96.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-96.jpg
56,220.000000,3,cars,cars-81.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-81.jpg
56,220.500000,3,cars,cars-82.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-82.jpg
56,221.000000,3,cars,cars-83.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-83.jpg
56,221.500000,3,cars,cars-84.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-84.jpg
56,222.000000,3,cars,cars-85.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-85.jpg
56,222.500000,3,cars,cars-86.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-86.jpg
56,223.000000,3,cars,cars-87.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-87.jpg
56,223.500000,3,cars,cars-88.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-88.jpg
57,224.000000,1,faces,faces-89.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-89.jpg
57,224.500000,1,faces,faces-90.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-90.jpg
57,225.000000,1,faces,faces-91.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-91.jpg
57,225.500000,1,faces,faces-92.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-92.jpg
57,226.000000,1,faces,faces-93.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-93.jpg
57,226.500000,1,faces,faces-94.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-94.jpg
57,227.000000,1,faces,faces-95.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-95.jpg
57,227.500000,1,faces,faces-96.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-96.jpg
58,228.000000,3,cars,cars-89.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-89.jpg
58,228.500000,3,cars,cars-90.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-90.jpg
58,229.000000,3,cars,cars-91.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-91.jpg
58,229.500000,3,cars,cars-92.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-92.jpg
58,230.000000,3,cars,cars-93.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-93.jpg
58,230.500000,3,cars,cars-94.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-94.jpg
58,231.000000,3,cars,cars-95.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-95.jpg
58,231.500000,3,cars,cars-96.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-96.jpg
59,232.000000,4,scenes,scenes-89.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-89.jpg
59,232.500000,4,scenes,scenes-90.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-90.jpg
59,233.000000,4,scenes,scenes-91.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-91.jpg
59,233.500000,4,scenes,scenes-92.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-92.jpg
59,234.000000,4,scenes,scenes-93.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-93.jpg
59,234.500000,4,scenes,scenes-94.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-94.jpg
59,235.000000,4,scenes,scenes-95.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-95.jpg
59,235.500000,4,scenes,scenes-96.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-96.jpg
60,236.000000,0,blank,blank-97.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-97.jpg
60,236.500000,0,blank,blank-98.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-98.jpg
60,237.000000,0,blank,blank-99.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-99.jpg
60,237.500000,0,blank,blank-100.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-100.jpg
60,238.000000,0,blank,blank-101.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-101.jpg
60,238.500000,0,blank,blank-102.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-102.jpg
60,239.000000,0,blank,blank-103.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-103.jpg
60,239.500000,0,blank,blank-104.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-104.jpg
61,240.000000,2,hands,hands-89.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-89.jpg
61,240.500000,2,hands,hands-90.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-90.jpg
61,241.000000,2,hands,hands-91.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-91.jpg
61,241.500000,2,hands,hands-92.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-92.jpg
61,242.000000,2,hands,hands-93.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-93.jpg
61,242.500000,2,hands,hands-94.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-94.jpg
61,243.000000,2,hands,hands-95.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-95.jpg
61,243.500000,2,hands,hands-96.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-96.jpg
62,244.000000,0,blank,blank-105.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-105.jpg
62,244.500000,0,blank,blank-106.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-106.jpg
62,245.000000,0,blank,blank-107.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-107.jpg
62,245.500000,0,blank,blank-108.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-108.jpg
62,246.000000,0,blank,blank-109.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-109.jpg
62,246.500000,0,blank,blank-110.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-110.jpg
62,247.000000,0,blank,blank-111.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-111.jpg
62,247.500000,0,blank,blank-112.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-112.jpg
